"File","AssetId","PublicLinkId","DamId","PublicUrl","RelativeUrl","ImageFieldXml"
"still-extra-013.jpg","109064","109070","24GPCQ07QeGEtTsxf1SwzQ","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/6dde13dd12124693b213b4a0c7150c6f","6dde13dd12124693b213b4a0c7150c6f","<Image src=""https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/6dde13dd12124693b213b4a0c7150c6f"" dam-id=""24GPCQ07QeGEtTsxf1SwzQ"" alt=""still-extra-013"" dam-content-type=""Image"" />"
"still-1541099649105-f69ad21f3246.jpg","108764","108766","zA_v1KWbTWeALgGncQe16g","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/37844e45370b4385956d298d9e536d8d","37844e45370b4385956d298d9e536d8d","<Image src=""https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/37844e45370b4385956d298d9e536d8d"" dam-id=""zA_v1KWbTWeALgGncQe16g"" alt=""still-1541099649105-f69ad21f3246"" dam-content-type=""Image"" />"
"still-extra-016.jpg","109100","109102","AO2diQS-TNyMxWTPH3VUOg","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/02228ba5a8a14f0f86ac93b10292e081","02228ba5a8a14f0f86ac93b10292e081","<Image src=""https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/02228ba5a8a14f0f86ac93b10292e081"" dam-id=""AO2diQS-TNyMxWTPH3VUOg"" alt=""still-extra-016"" dam-content-type=""Image"" />"
"still-1576566588028-4147f3842f27.jpg","108834","108838","dnpJfENpSl-OekREfrJVBQ","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/c76623c3f8c24f99acc22641c7a449d4","c76623c3f8c24f99acc22641c7a449d4","<Image src=""https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/c76623c3f8c24f99acc22641c7a449d4"" dam-id=""dnpJfENpSl-OekREfrJVBQ"" alt=""still-1576566588028-4147f3842f27"" dam-content-type=""Image"" />"
"still-extra-023.jpg","109192","109195","BfXtGuDZQFqrCV-acgeO7Q","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/9d688273c5b048d2a9aac469a17dc078","9d688273c5b048d2a9aac469a17dc078","<Image src=""https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/9d688273c5b048d2a9aac469a17dc078"" dam-id=""BfXtGuDZQFqrCV-acgeO7Q"" alt=""still-extra-023"" dam-content-type=""Image"" />"
"still-1485230895905-ec40ba36b9bc.jpg","108596","108600","wo_DDc0-T9GmrknJAn0EsQ","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/d89abe5908a141959081b9bcaf7b82d5","d89abe5908a141959081b9bcaf7b82d5","<Image src=""https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/d89abe5908a141959081b9bcaf7b82d5"" dam-id=""wo_DDc0-T9GmrknJAn0EsQ"" alt=""still-1485230895905-ec40ba36b9bc"" dam-content-type=""Image"" />"
"still-extra-005.jpg","108965","108969","DdCDigMdQRyWlP4Tw1eB7g","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/9abfc6f9c5f643fa90af1cbf2b4a0041","9abfc6f9c5f643fa90af1cbf2b4a0041","<Image src=""https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/9abfc6f9c5f643fa90af1cbf2b4a0041"" dam-id=""DdCDigMdQRyWlP4Tw1eB7g"" alt=""still-extra-005"" dam-content-type=""Image"" />"
"still-extra-017.jpg","109112","109116","58ayCdcyS62kmOjK-lrt7w","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/20a7ed27c1c8440abf04e10939ec6b49","20a7ed27c1c8440abf04e10939ec6b49","<Image src=""https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/20a7ed27c1c8440abf04e10939ec6b49"" dam-id=""58ayCdcyS62kmOjK-lrt7w"" alt=""still-extra-017"" dam-content-type=""Image"" />"
"still-1503342217505-b0a15ec3261c.jpg","108649","108654","uDIHN36pRa-mrfgv-GJufA","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/a3bd3f5fe76a43be80fa390ceb5f110d","a3bd3f5fe76a43be80fa390ceb5f110d","<Image src=""https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/a3bd3f5fe76a43be80fa390ceb5f110d"" dam-id=""uDIHN36pRa-mrfgv-GJufA"" alt=""still-1503342217505-b0a15ec3261c"" dam-content-type=""Image"" />"
"still-extra-050.jpg","109551","109558","FDjVyTugRjSb7Shb1zP2jw","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/c73bd58e634448359462f2d55e82b5a9","c73bd58e634448359462f2d55e82b5a9","<Image src=""https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/c73bd58e634448359462f2d55e82b5a9"" dam-id=""FDjVyTugRjSb7Shb1zP2jw"" alt=""still-extra-050"" dam-content-type=""Image"" />"
"still-extra-044.jpg","109463","109468","CJLQQem7QnO_1nZZnYx9qg","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/826341d174924d8581664353bcab01b0","826341d174924d8581664353bcab01b0","<Image src=""https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/826341d174924d8581664353bcab01b0"" dam-id=""CJLQQem7QnO_1nZZnYx9qg"" alt=""still-extra-044"" dam-content-type=""Image"" />"
"still-extra-068.jpg","109782","109784","h_sC8gWDTMm_2oE-9OtYkg","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/7105bb8f4cde48eeb390eb65ccf6d5fa","7105bb8f4cde48eeb390eb65ccf6d5fa","<Image src=""https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/7105bb8f4cde48eeb390eb65ccf6d5fa"" dam-id=""h_sC8gWDTMm_2oE-9OtYkg"" alt=""still-extra-068"" dam-content-type=""Image"" />"
"still-extra-058.jpg","109645","109655","CaJdXeGPS9i05at-hJQGRw","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/769acf91f03346169a0bfdc6272b2972","769acf91f03346169a0bfdc6272b2972","<Image src=""https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/769acf91f03346169a0bfdc6272b2972"" dam-id=""CaJdXeGPS9i05at-hJQGRw"" alt=""still-extra-058"" dam-content-type=""Image"" />"
"still-extra-014.jpg","109078","109080","TssQqll-TXWEOBnJUQocmw","https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/c7c62beb80654970ad31b51fc49d0577","c7c62beb80654970ad31b51fc49d0577","<Image src=""https://starter-verticals-2.sitecoresandbox.cloud/api/public/content/c7c62beb80654970ad31b51fc49d0577"" dam-id=""TssQqll-TXWEOBnJUQocmw"" alt=""still-extra-014"" dam-content-type=""Image"" />"
